,CRIPTOATIVO,MÊS/ANO,Nº DE OPERAÇÕES,VALOR TOTAL DAS OPERAÇÕES,VALOR MÉDIO POR OPERAÇÃO,data,anomalia_flag,Tipo de Transação
869,ETC,Fevereiro de 2022,924.0,354509.67,383.66847402597404,2022-02-01,1,Normal
870,ETC,Março de 2022,2535.0,1596776.8999999997,629.8922682445758,2022-03-01,1,Normal
871,ETC,Abril de 2022,763.0,246589.68999999994,323.1843905635648,2022-04-01,1,Normal
872,ETC,Maio de 2022,738.0,244471.40999999995,331.26207317073164,2022-05-01,1,Normal
873,ETC,Junho de 2022,510.0,116167.62999999999,227.77966666666666,2022-06-01,1,Normal
874,ETC,Julho de 2022,5486.0,3026250.6,551.6315348158951,2022-07-01,1,Normal
875,ETC,Agosto de 2022,5933.0,3626126.4499999983,611.1792432159107,2022-08-01,1,Normal
876,ETC,Setembro de 2022,4534.0,2562244.059999999,565.1177900308776,2022-09-01,1,Normal
877,ETC,Outubro de 2022,1099.0,445661.24,405.5152320291174,2022-10-01,1,Normal
878,ETC,Novembro de 2022,1369.0,524178.7500000001,382.8917092768445,2022-11-01,1,Normal
879,ETC,Dezembro de 2022,285.0,46506.47999999999,163.18063157894733,2022-12-01,1,Normal
880,ETC,Janeiro de 2023,682.0,224227.81,328.779780058651,2023-01-01,1,Normal
881,ETC,Fevereiro de 2023,417.0,107230.49,257.1474580335731,2023-02-01,1,Normal
882,ETC,Março de 2023,441.0,109301.85,247.85,2023-03-01,1,Normal
883,ETC,Abril de 2023,331.0,74790.76000000004,225.9539577039276,2023-04-01,1,Normal
884,ETC,Maio de 2023,45.0,8144.219999999998,180.98266666666663,2023-05-01,1,Normal
885,ETC,Junho de 2023,285.0,77686.31999999999,272.5835789473684,2023-06-01,1,Normal
886,ETH,Agosto de 2019,61979.0,28698800.080000006,463.04070862711575,2019-08-01,1,Normal
887,ETH,Setembro de 2019,58782.0,28102700.029999994,478.08342740975115,2019-09-01,1,Normal
888,ETH,Outubro de 2019,42726.0,23281285.919999998,544.8973908158966,2019-10-01,1,Normal
889,ETH,Novembro de 2019,32155.0,18179041.129999995,565.3565893329185,2019-11-01,1,Normal
890,ETH,Dezembro de 2019,23009.0,10763222.07,467.7831313833717,2019-12-01,1,Normal
891,ETH,Janeiro de 2020,43880.0,24051500.77,548.1198899270738,2020-01-01,1,Normal
892,ETH,Fevereiro de 2020,84568.0,79759418.68999997,943.1394698940494,2020-02-01,1,Normal
893,ETH,Março de 2020,77776.0,71359251.42000003,917.49706104711,2020-03-01,1,Normal
894,ETH,Abril de 2020,98282.0,160706613.27999997,1635.1581498138007,2020-04-01,1,Normal
895,ETH,Maio de 2020,111145.0,101082174.39,909.4621835440191,2020-05-01,1,Normal
896,ETH,Junho de 2020,59651.0,43624351.17999999,731.3264015691269,2020-06-01,1,Normal
897,ETH,Julho de 2020,86608.0,79674464.39000002,919.9434739285057,2020-07-01,1,Normal
898,ETH,Agosto de 2020,135176.0,208687805.70999992,1543.8229102059531,2020-08-01,1,Normal
899,ETH,Setembro de 2020,120154.0,166301928.45000005,1384.0731765068167,2020-09-01,1,Normal
900,ETH,Outubro de 2020,76441.0,97375640.27000003,1273.866645779098,2020-10-01,1,Normal
901,ETH,Novembro de 2020,177219.0,261935322.46999994,1478.031827682133,2020-11-01,1,Normal
902,ETH,Dezembro de 2020,189777.0,249896920.9599999,1316.792450929248,2020-12-01,1,Normal
903,ETH,Janeiro de 2021,752767.0,1600005417.4700034,2125.498882748584,2021-01-01,1,Normal
904,ETH,Fevereiro de 2021,702637.0,1670329153.7500045,2377.229143569161,2021-02-01,1,Normal
905,ETH,Março de 2021,455370.0,991367215.3000016,2177.0586891977987,2021-03-01,1,Normal
906,ETH,Abril de 2021,684269.0,1609236631.660006,2351.7602458389993,2021-04-01,1,Normal
907,ETH,Maio de 2021,1064407.0,3478115068.1300054,3267.6551996839603,2021-05-01,1,Normal
908,ETH,Junho de 2021,349947.0,1059371819.7200013,3027.235037648562,2021-06-01,1,Normal
909,ETH,Julho de 2021,286771.0,760192533.2200005,2650.8696249620793,2021-07-01,1,Normal
910,ETH,Agosto de 2021,506836.0,1477425196.8000019,2914.996560623164,2021-08-01,1,Normal
911,ETH,Setembro de 2021,433327.0,1584973669.3000023,3657.685003011588,2021-09-01,1,Normal
912,ETH,Outubro de 2021,532183.0,1666039678.3800008,3130.5766594949496,2021-10-01,1,Normal
913,ETH,Novembro de 2021,420728.0,1366557435.1600022,3248.0781767793023,2021-11-01,1,Normal
914,ETH,Dezembro de 2021,1067888.0,1300816751.760065,1218.1209562801203,2021-12-01,1,Normal
915,ETH,Janeiro de 2022,1016906.0,1024776122.1900288,1007.7392818903899,2022-01-01,1,Normal
916,ETH,Fevereiro de 2022,764144.0,917137058.620005,1200.2149576781405,2022-02-01,1,Normal
917,ETH,Março de 2022,730229.0,634970976.7600032,869.5504790415106,2022-03-01,1,Normal
918,ETH,Abril de 2022,616525.0,461977105.49999493,749.3242050200639,2022-04-01,1,Normal
919,ETH,Maio de 2022,658678.0,697079581.8300053,1058.3009935507264,2022-05-01,1,Normal
920,ETH,Junho de 2022,877735.0,608041195.2600158,692.7389192182331,2022-06-01,1,Normal
921,ETH,Julho de 2022,1767049.0,649304506.3800406,367.4513306535589,2022-07-01,1,Normal
922,ETH,Agosto de 2022,349134.0,369306163.7299999,1057.7777120818937,2022-08-01,1,Normal
923,ETH,Setembro de 2022,1197316.0,510427679.30000716,426.3099125878274,2022-09-01,1,Normal
924,ETH,Outubro de 2022,738440.0,285432998.7399998,386.53512640160307,2022-10-01,1,Normal
925,ETH,Novembro de 2022,820652.0,470367688.05000186,573.1633969697288,2022-11-01,1,Normal
926,ETH,Dezembro de 2022,521958.0,193496989.74999928,370.7137159503241,2022-12-01,1,Normal
927,ETH,Janeiro de 2023,764862.0,267747046.20000017,350.0592867733005,2023-01-01,1,Normal
928,ETH,Fevereiro de 2023,603532.0,238222885.29999936,394.71458895302874,2023-02-01,1,Normal
929,ETH,Março de 2023,813863.0,359150442.84000206,441.29103158639975,2023-03-01,1,Normal
930,ETH,Abril de 2023,639780.0,270463672.6599996,422.7448070586758,2023-04-01,1,Normal
931,ETH,Maio de 2023,458574.0,188966937.49999955,412.0751230989972,2023-05-01,1,Normal
932,ETH,Junho de 2023,270028.0,211037182.44,781.5381458219148,2023-06-01,1,Normal
933,FIL,Fevereiro de 2021,7.0,14230.940000000002,2032.991428571429,2021-02-01,1,Normal
934,FIL,Março de 2021,64.0,32895.09,513.98578125,2021-03-01,1,Normal
935,FIL,Abril de 2021,55.0,91671.23000000001,1666.7496363636365,2021-04-01,1,Normal
936,FIL,Maio de 2021,10.0,42403.00000000001,4240.300000000001,2021-05-01,1,Normal
937,FIL,Junho de 2021,16.0,18981.18,1186.32375,2021-06-01,1,Normal
938,FIL,Julho de 2021,925.0,423866.6800000002,458.2342486486489,2021-07-01,1,Normal
939,FIL,Agosto de 2021,1886.0,1188448.5199999996,630.1423753976668,2021-08-01,1,Normal
940,FIL,Setembro de 2021,3930.0,5024977.660000002,1278.6202697201022,2021-09-01,1,Normal
941,FIL,Outubro de 2021,2078.0,2311016.130000001,1112.134807507219,2021-10-01,1,Normal
942,FIL,Novembro de 2021,1095.0,1014159.6000000002,926.1731506849317,2021-11-01,1,Normal
943,FIL,Dezembro de 2021,11756.0,4643806.780000001,395.0158880571624,2021-12-01,1,Normal
944,FIL,Janeiro de 2022,6907.0,2571117.58,372.2480932387433,2022-01-01,1,Normal
945,FIL,Fevereiro de 2022,3701.0,43308521.14,11701.843053228857,2022-02-01,1,Normal
946,FIL,Março de 2022,7068.0,4453532.040000002,630.097911714771,2022-03-01,1,Normal
947,FIL,Abril de 2022,6192.0,1688580.8999999997,272.70363372093016,2022-04-01,1,Normal
948,FIL,Maio de 2022,3825.0,1404291.4600000002,367.1350222222223,2022-05-01,1,Normal
949,FIL,Junho de 2022,2521.0,563977.5800000001,223.71185243950816,2022-06-01,1,Normal
950,FIL,Julho de 2022,4947.0,1265642.18,255.84034364261166,2022-07-01,1,Normal
951,FIL,Agosto de 2022,1968.0,646910.4399999995,328.71465447154446,2022-08-01,1,Normal
952,FIL,Setembro de 2022,2886.0,856466.0000000001,296.7657657657658,2022-09-01,1,Normal
953,FIL,Outubro de 2022,1251.0,201691.06000000006,161.22386890487616,2022-10-01,1,Normal
954,FIL,Novembro de 2022,1473.0,300679.51,204.1272980312288,2022-11-01,1,Normal
955,FIL,Dezembro de 2022,1892.0,218198.03999999995,115.3266596194503,2022-12-01,1,Normal
956,FIL,Janeiro de 2023,1979.0,512965.87999999983,259.2045881758463,2023-01-01,1,Normal
957,FIL,Fevereiro de 2023,5049.0,1687352.5900000008,334.19540305010906,2023-02-01,1,Normal
958,FIL,Março de 2023,3444.0,1134421.3399999999,329.39063298490123,2023-03-01,1,Normal
959,FIL,Abril de 2023,1240.0,331967.58999999997,267.71579838709675,2023-04-01,1,Normal
960,FIL,Maio de 2023,868.0,223119.38999999993,257.0499884792626,2023-05-01,1,Normal
961,FIL,Junho de 2023,1911.0,493858.74000000017,258.4294819466249,2023-06-01,1,Normal
962,ICP,Maio de 2021,35.0,206877.50000000003,5910.785714285715,2021-05-01,1,Normal
963,ICP,Junho de 2021,34.0,14624.250000000002,430.12500000000006,2021-06-01,1,Normal
964,ICP,Julho de 2021,29.0,71264.0,2457.3793103448274,2021-07-01,1,Normal
965,ICP,Agosto de 2021,126.0,335025.09000000014,2658.929285714287,2021-08-01,1,Normal
966,ICP,Setembro de 2021,73.0,67901.94000000002,930.1635616438358,2021-09-01,1,Normal
967,ICP,Outubro de 2021,3019.0,2018665.0999999996,668.6535607817157,2021-10-01,1,Normal
968,ICP,Novembro de 2021,2163.0,1536946.4999999995,710.5624133148402,2021-11-01,1,Normal
969,ICP,Dezembro de 2021,15949.0,7305000.8100000005,458.02249733525616,2021-12-01,1,Normal
970,ICP,Janeiro de 2022,38261.0,23764763.98000001,621.1223956509242,2022-01-01,1,Normal
971,ICP,Fevereiro de 2022,7401.0,3056869.4200000004,413.03464666936907,2022-02-01,1,Normal
972,ICP,Março de 2022,6660.0,2681906.2499999995,402.68862612612605,2022-03-01,1,Normal
973,ICP,Abril de 2022,4773.0,1342985.8200000008,281.371426775613,2022-04-01,1,Normal
974,ICP,Maio de 2022,9313.0,1919571.5900000003,206.11742617846025,2022-05-01,1,Normal
975,ICP,Junho de 2022,5654.0,1852983.9899999993,327.72974708171193,2022-06-01,1,Normal
976,ICP,Julho de 2022,4894.0,1162695.4700000002,237.5756988148754,2022-07-01,1,Normal
977,ICP,Agosto de 2022,570.0,147104.85,258.0786842105263,2022-08-01,1,Normal
978,ICP,Setembro de 2022,1802.0,376005.0699999999,208.65986126526076,2022-09-01,1,Normal
979,ICP,Outubro de 2022,1747.0,276125.52,158.05696622781912,2022-10-01,1,Normal
980,ICP,Novembro de 2022,2118.0,317742.24,150.0199433427762,2022-11-01,1,Normal
981,ICP,Dezembro de 2022,1645.0,175526.7999999999,106.70322188449842,2022-12-01,1,Normal
982,ICP,Janeiro de 2023,2959.0,436434.97,147.49407570125044,2023-01-01,1,Normal
983,ICP,Fevereiro de 2023,5047.0,1065738.8799999997,211.16284525460662,2023-02-01,1,Normal
984,ICP,Março de 2023,2756.0,484185.28,175.68406386066764,2023-03-01,1,Normal
985,ICP,Abril de 2023,3346.0,869184.13,259.7681201434549,2023-04-01,1,Normal
986,ICP,Maio de 2023,2080.0,319048.18,153.3885480769231,2023-05-01,1,Normal
987,ICP,Junho de 2023,2119.0,254768.38000000006,120.23047663992452,2023-06-01,1,Normal
988,IMOB01,Outubro de 2020,48.0,498800.0,10391.666666666666,2020-10-01,1,Normal
989,IMOB01,Agosto de 2021,58.0,1112690.83,19184.324655172415,2021-08-01,1,Normal
990,IOTA,Agosto de 2019,760.0,197619.5000000001,260.025657894737,2019-08-01,1,Normal
991,IOTA,Setembro de 2019,527.0,395332.82999999996,750.1571726755218,2019-09-01,1,Normal
992,IOTA,Outubro de 2019,858.0,433503.1799999998,505.2484615384613,2019-10-01,1,Normal
993,IOTA,Novembro de 2019,579.0,224197.14000000007,387.2144041450778,2019-11-01,1,Normal
994,IOTA,Dezembro de 2019,623.0,236401.74999999997,379.45706260032097,2019-12-01,1,Normal
995,IOTA,Janeiro de 2020,1464.0,733733.2300000001,501.1839002732241,2020-01-01,1,Normal
996,IOTA,Fevereiro de 2020,2913.0,1404088.0699999998,482.007576381737,2020-02-01,1,Normal
997,IOTA,Março de 2020,1201.0,418552.16,348.50304746044964,2020-03-01,1,Normal
998,IOTA,Abril de 2020,1740.0,622878.06,357.9758965517242,2020-04-01,1,Normal
999,IOTA,Maio de 2020,3319.0,1199261.2599999998,361.3321060560409,2020-05-01,1,Normal
1000,IOTA,Junho de 2020,2532.0,645502.1399999999,254.937654028436,2020-06-01,1,Normal
1001,IOTA,Julho de 2020,3521.0,1062849.0999999999,301.8600113604089,2020-07-01,1,Normal
1002,IOTA,Agosto de 2020,6802.0,3298186.2999999993,484.88478388709194,2020-08-01,1,Normal
1003,IOTA,Setembro de 2020,2164.0,932054.2099999997,430.70896950092407,2020-09-01,1,Normal
1004,IOTA,Outubro de 2020,1471.0,732462.0900000001,497.93479945615235,2020-10-01,1,Normal
1005,IOTA,Novembro de 2020,3173.0,1514933.4800000004,477.4451560037821,2020-11-01,1,Normal
1006,IOTA,Dezembro de 2020,2596.0,833965.9200000002,321.2503543913714,2020-12-01,1,Normal
1007,IOTA,Janeiro de 2021,9661.0,5028828.430000001,520.5287682434531,2021-01-01,1,Normal
1008,IOTA,Fevereiro de 2021,30641.0,21496723.700000003,701.5673019810059,2021-02-01,1,Normal
1009,IOTA,Março de 2021,17354.0,15303540.540000001,881.8451388728824,2021-03-01,1,Normal
1010,IOTA,Abril de 2021,22550.0,18857078.7,836.2340886917959,2021-04-01,1,Normal
1011,IOTA,Maio de 2021,15602.0,12042503.47,771.8563946929881,2021-05-01,1,Normal
1012,IOTA,Junho de 2021,5682.0,3581993.9199999995,630.410756775783,2021-06-01,1,Normal
1013,IOTA,Julho de 2021,3651.0,2066957.5499999996,566.1346343467542,2021-07-01,1,Normal
1014,IOTA,Agosto de 2021,6926.0,4661362.210000002,673.0237092116664,2021-08-01,1,Normal
1015,IOTA,Setembro de 2021,14263.0,12929571.310000004,906.511344738134,2021-09-01,1,Normal
1016,IOTA,Outubro de 2021,8746.0,8932898.420000002,1021.3695883832611,2021-10-01,1,Normal
1017,IOTA,Novembro de 2021,5313.0,4856680.969999999,914.112736683606,2021-11-01,1,Normal
1018,IOTA,Dezembro de 2021,2874.0,2087004.700000001,726.1672581767574,2021-12-01,1,Normal
1019,IOTA,Janeiro de 2022,1245.0,979283.4800000001,786.573076305221,2022-01-01,1,Normal
1020,IOTA,Fevereiro de 2022,677.0,303667.92000000004,448.54936484490406,2022-02-01,1,Normal
1021,IOTA,Março de 2022,802.0,594360.29,741.0976184538654,2022-03-01,1,Normal
1022,IOTA,Abril de 2022,557.0,298287.47,535.5250807899461,2022-04-01,1,Normal
1023,IOTA,Maio de 2022,979.0,416085.3699999998,425.0105924412664,2022-05-01,1,Normal
1024,IOTA,Junho de 2022,452.0,113082.99,250.18360619469027,2022-06-01,1,Normal
1025,IOTA,Julho de 2022,716.0,208755.3599999999,291.55776536312834,2022-07-01,1,Normal
1026,IOTA,Agosto de 2022,306.0,72118.1,235.68006535947714,2022-08-01,1,Normal
1027,IOTA,Setembro de 2022,434.0,148229.65000000005,341.5429723502305,2022-09-01,1,Normal
1028,IOTA,Outubro de 2022,432.0,154336.64000000004,357.26074074074086,2022-10-01,1,Normal
1029,IOTA,Novembro de 2022,272.0,70766.04000000001,260.16926470588237,2022-11-01,1,Normal
1030,IOTA,Dezembro de 2022,166.0,32931.07000000001,198.37993975903618,2022-12-01,1,Normal
1031,IOTA,Janeiro de 2023,549.0,122740.62000000002,223.57125683060113,2023-01-01,1,Normal
1032,IOTA,Fevereiro de 2023,277.0,58409.26999999998,210.86379061371835,2023-02-01,1,Normal
1033,IOTA,Março de 2023,401.0,70560.94,175.96244389027433,2023-03-01,1,Normal
1034,IOTA,Abril de 2023,220.0,34799.60000000002,158.1800000000001,2023-04-01,1,Normal
1035,IOTA,Maio de 2023,7.0,1858.28,265.4685714285714,2023-05-01,1,Normal
1036,IOTA,Junho de 2023,366.0,56223.74,153.61677595628416,2023-06-01,1,Normal
1037,LINK,Agosto de 2019,10.0,334672.45,33467.245,2019-08-01,1,Normal
1038,LINK,Setembro de 2019,48.0,593880.77,12372.516041666668,2019-09-01,1,Normal
1039,LINK,Outubro de 2019,82.0,596748.9800000001,7277.426585365854,2019-10-01,1,Normal
1040,LINK,Novembro de 2019,316.0,56719.02,179.49056962025315,2019-11-01,1,Normal
1041,LINK,Dezembro de 2019,732.0,110508.48000000001,150.96786885245902,2019-12-01,1,Normal
1042,LINK,Janeiro de 2020,1796.0,608195.1999999998,338.63875278396426,2020-01-01,1,Normal
1043,LINK,Fevereiro de 2020,2971.0,1803078.5899999996,606.8928273308649,2020-02-01,1,Normal
1044,LINK,Março de 2020,6095.0,3454239.1499999994,566.733248564397,2020-03-01,1,Normal
1045,LINK,Abril de 2020,3847.0,2109551.7499999995,548.3628151806602,2020-04-01,1,Normal
1046,LINK,Maio de 2020,4512.0,2328821.5199999996,516.1395212765957,2020-05-01,1,Normal
1047,LINK,Junho de 2020,2719.0,1605508.38,590.4775211474807,2020-06-01,1,Normal
1048,LINK,Julho de 2020,8845.0,7362765.0,832.4211418880724,2020-07-01,1,Normal
1049,LINK,Agosto de 2020,21140.0,23407919.139999997,1107.2809432355723,2020-08-01,1,Normal
1050,LINK,Setembro de 2020,11257.0,9850908.259999998,875.0917882206625,2020-09-01,1,Normal
1051,LINK,Outubro de 2020,6249.0,4880076.700000001,780.9372219555131,2020-10-01,1,Normal
1052,LINK,Novembro de 2020,8324.0,6957421.45,835.8266999038924,2020-11-01,1,Normal
1053,LINK,Dezembro de 2020,40550.0,25080426.990000006,618.5062143033293,2020-12-01,1,Normal
1054,LINK,Janeiro de 2021,176207.0,190516714.00999975,1081.2096795814,2021-01-01,1,Normal
1055,LINK,Fevereiro de 2021,141074.0,186380752.4499999,1321.1559355373768,2021-02-01,1,Normal
1056,LINK,Março de 2021,122110.0,147402359.98999983,1207.127671689459,2021-03-01,1,Normal
1057,LINK,Abril de 2021,178273.0,228737123.78999972,1283.0721634235117,2021-04-01,1,Normal
1058,LINK,Maio de 2021,153048.0,208707342.2399998,1363.6724572683067,2021-05-01,1,Normal
1059,LINK,Junho de 2021,60569.0,75106326.34999998,1240.0126525120108,2021-06-01,1,Normal
1060,LINK,Julho de 2021,43996.0,51349087.86999998,1167.130827120647,2021-07-01,1,Normal
1061,LINK,Agosto de 2021,69155.0,78795392.01999997,1139.4026754392303,2021-08-01,1,Normal
1062,LINK,Setembro de 2021,58124.0,64402258.279999994,1108.0149039983482,2021-09-01,1,Normal
1063,LINK,Outubro de 2021,54101.0,57444295.079999976,1061.797288035341,2021-10-01,1,Normal
1064,LINK,Novembro de 2021,49495.0,55430111.66,1119.9133581169815,2021-11-01,1,Normal
1065,LINK,Dezembro de 2021,29484.0,23744582.880000006,805.3379080179083,2021-12-01,1,Normal
1066,LINK,Janeiro de 2022,35354.0,35706035.19,1009.9574359336991,2022-01-01,1,Normal
1067,LINK,Fevereiro de 2022,16614.0,9526533.940000003,573.4039930179368,2022-02-01,1,Normal
1068,LINK,Março de 2022,14424.0,10252992.059999997,710.8286231281196,2022-03-01,1,Normal
1069,LINK,Abril de 2022,11797.0,12698835.739999998,1076.4461930999405,2022-04-01,1,Normal
1070,LINK,Maio de 2022,16862.0,46457421.250000015,2755.1548600403285,2022-05-01,1,Normal
1071,LINK,Junho de 2022,17307.0,9880505.09,570.8964632807534,2022-06-01,1,Normal
1072,LINK,Julho de 2022,11520.0,5759064.95,499.9188324652778,2022-07-01,1,Normal
1073,LINK,Agosto de 2022,6038.0,3836277.360000001,635.355640940709,2022-08-01,1,Normal
1074,LINK,Setembro de 2022,13248.0,7753655.539999999,585.2698928140096,2022-09-01,1,Normal
1075,LINK,Outubro de 2022,16974.0,8829240.21,520.1626139978791,2022-10-01,1,Normal
1076,LINK,Novembro de 2022,44072.0,16364195.559999991,371.3059439099653,2022-11-01,1,Normal
1077,LINK,Dezembro de 2022,27462.0,7978087.949999999,290.5137262398951,2022-12-01,1,Normal
1078,LINK,Janeiro de 2023,38597.0,9732859.679999998,252.16622224525216,2023-01-01,1,Normal
1079,LINK,Fevereiro de 2023,42891.0,14263699.160000004,332.5569270942623,2023-02-01,1,Normal
1080,LINK,Março de 2023,33343.0,11049741.719999999,331.3961467174519,2023-03-01,1,Normal
1081,LINK,Abril de 2023,32210.0,9407200.59,292.05838528407327,2023-04-01,1,Normal
1082,LINK,Maio de 2023,24328.0,5910158.779999998,242.93648388687924,2023-05-01,1,Normal
1083,LINK,Junho de 2023,27436.0,10236440.29,373.10250364484614,2023-06-01,1,Normal
1084,LTC,Agosto de 2019,82475.0,64674942.59999997,784.1763273719306,2019-08-01,1,Normal
1085,LTC,Setembro de 2019,66423.0,42178501.76000003,634.9984457191038,2019-09-01,1,Normal
1086,LTC,Outubro de 2019,44651.0,30369989.65000002,680.1637062999714,2019-10-01,1,Normal
1087,LTC,Novembro de 2019,39544.0,21929079.029999994,554.5488324398137,2019-11-01,1,Normal
1088,LTC,Dezembro de 2019,25924.0,17589265.490000002,678.4934998457029,2019-12-01,1,Normal
1089,LTC,Janeiro de 2020,59977.0,37071525.57000001,618.0956961835371,2020-01-01,1,Normal
1090,LTC,Fevereiro de 2020,82874.0,73216692.97999999,883.470002413302,2020-02-01,1,Normal
1091,LTC,Março de 2020,60085.0,45146748.020000026,751.3813434301411,2020-03-01,1,Normal
1092,LTC,Abril de 2020,45969.0,34221215.32000001,744.4411520807503,2020-04-01,1,Normal
1093,LTC,Maio de 2020,55380.0,43701203.72999999,789.1152713976163,2020-05-01,1,Normal
1094,LTC,Junho de 2020,31691.0,19654516.289999995,620.1923666025053,2020-06-01,1,Normal
1095,LTC,Julho de 2020,46192.0,32697965.659999996,707.8707494804295,2020-07-01,1,Normal
1096,LTC,Agosto de 2020,74846.0,76114890.45000005,1016.9533502124368,2020-08-01,1,Normal
1097,LTC,Setembro de 2020,45381.0,26026143.080000017,573.5030757365421,2020-09-01,1,Normal
1098,LTC,Outubro de 2020,46103.0,27988561.11,607.0876322582044,2020-10-01,1,Normal
1099,LTC,Novembro de 2020,117881.0,99349711.99999997,842.7966508597651,2020-11-01,1,Normal
1100,LTC,Dezembro de 2020,151708.0,162818558.33999997,1073.2364696654097,2020-12-01,1,Normal
1101,LTC,Janeiro de 2021,252050.0,248122886.15000013,984.4193062884353,2021-01-01,1,Normal
1102,LTC,Fevereiro de 2021,307549.0,351151330.35000026,1141.7736046938871,2021-02-01,1,Normal
1103,LTC,Março de 2021,200915.0,219548904.6299998,1092.7452137968783,2021-03-01,1,Normal
1104,LTC,Abril de 2021,319224.0,391569819.26000017,1226.630263576674,2021-04-01,1,Normal
1105,LTC,Maio de 2021,379483.0,499619417.5300003,1316.579181491662,2021-05-01,1,Normal
